path,rel_path,label,samplerate,channels,duration_s,md5
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T2 (2).wav,Dal/0_7_Dal_T2 (2).wav,Dal,16000,1,1.0,f295782945bbbf3dcf42fae98ba012f3
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T2 (3).wav,Dal/0_7_Dal_T2 (3).wav,Dal,16000,1,1.0,0117ddada23db75fbdc68cb0993a038b
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T2 (4).wav,Dal/0_7_Dal_T2 (4).wav,Dal,16000,1,1.0,44ab3475e49e0fef3f05f7e8728e3a92
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T2 (5).wav,Dal/0_7_Dal_T2 (5).wav,Dal,16000,1,1.0,3e7e2f27501f162d1085dc5550166bbe
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T2 (6).wav,Dal/0_7_Dal_T2 (6).wav,Dal,16000,1,1.0,f23e270fced3f521415fdf3e2db41c35
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T2 (7).wav,Dal/0_7_Dal_T2 (7).wav,Dal,16000,1,1.0,c4699c89b65cc5220d82ba43eb05d0ad
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T2 (8).wav,Dal/0_7_Dal_T2 (8).wav,Dal,16000,1,1.0,16327f696e5b153d7e364f52ca2a0b1a
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T2.wav,Dal/0_7_Dal_T2.wav,Dal,16000,1,1.0,4ce273b02abf5087e8dfc389aed6cd1a
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20-Tajweed_Exe (2).wav,Dal/0_7_Dal_T20-Tajweed_Exe (2).wav,Dal,16000,1,1.0,c9bed239304449c1bf283c6f85ab680c
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20-Tajweed_Exe (3).wav,Dal/0_7_Dal_T20-Tajweed_Exe (3).wav,Dal,16000,1,1.0,00238032f9863c92a3aa0f4e4bcb4636
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20-Tajweed_Exe (4).wav,Dal/0_7_Dal_T20-Tajweed_Exe (4).wav,Dal,16000,1,1.0,41fda8fe9133f1c7347a013b9d3f5355
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20-Tajweed_Exe (5).wav,Dal/0_7_Dal_T20-Tajweed_Exe (5).wav,Dal,16000,1,1.0,1d7b049c1f5715203f2420f2354fa173
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20-Tajweed_Exe (6).wav,Dal/0_7_Dal_T20-Tajweed_Exe (6).wav,Dal,16000,1,1.0,f438feb5915fb7e23e54f249cb60faf0
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20-Tajweed_Exe (7).wav,Dal/0_7_Dal_T20-Tajweed_Exe (7).wav,Dal,16000,1,1.0,13759ce4185afbd61cacc1b1996b15b5
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20-Tajweed_Exe (8).wav,Dal/0_7_Dal_T20-Tajweed_Exe (8).wav,Dal,16000,1,1.0,a8806928bfa375375a2daf5f94f86999
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20-Tajweed_Exe.wav,Dal/0_7_Dal_T20-Tajweed_Exe.wav,Dal,16000,1,1.0,ac1f68f9c6a69d8aa0319181e4eb8d53
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20b (2).wav,Dal/0_7_Dal_T20b (2).wav,Dal,16000,1,1.0,b811e46c738e8d857fadb7576e0c4d23
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20b (3).wav,Dal/0_7_Dal_T20b (3).wav,Dal,16000,1,1.0,f494fcae6d95898e7955822be9d57443
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20b (4).wav,Dal/0_7_Dal_T20b (4).wav,Dal,16000,1,1.0,a84be92e472893da278bcbb6dd68b4a8
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20b (5).wav,Dal/0_7_Dal_T20b (5).wav,Dal,16000,1,1.0,cf002946079c0ac6c54e0c69b4eb8d97
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20b (6).wav,Dal/0_7_Dal_T20b (6).wav,Dal,16000,1,1.0,a5429dc5411d1447d27a96aff173d544
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20b (7).wav,Dal/0_7_Dal_T20b (7).wav,Dal,16000,1,1.0,5dd7196f1da7dfba4b84855cb5d84f4a
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20b (8).wav,Dal/0_7_Dal_T20b (8).wav,Dal,16000,1,1.0,b3d9ef8124356873cb21acc8eefddfbb
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T20b.wav,Dal/0_7_Dal_T20b.wav,Dal,16000,1,1.0,5a6799630051db46cd580bbaf210bf16
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T21 (2).wav,Dal/0_7_Dal_T21 (2).wav,Dal,16000,1,1.0,c6b9956491a3fe4ad8f7b8378de30642
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T21 (3).wav,Dal/0_7_Dal_T21 (3).wav,Dal,16000,1,1.0,0858cd94dd05f161b77f47b08affa06a
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T21 (4).wav,Dal/0_7_Dal_T21 (4).wav,Dal,16000,1,1.0,f9a2bf240d48443a909f8f7272e5ba8f
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T21 (5).wav,Dal/0_7_Dal_T21 (5).wav,Dal,16000,1,1.0,f051de987683042843c74729815ce1b8
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T21 (6).wav,Dal/0_7_Dal_T21 (6).wav,Dal,16000,1,1.0,b836dfda35e75b046acf7268b69f64bc
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T21 (7).wav,Dal/0_7_Dal_T21 (7).wav,Dal,16000,1,1.0,1a24421aee8dab5ab3fefee0a4b3ab4a
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T21 (8).wav,Dal/0_7_Dal_T21 (8).wav,Dal,16000,1,1.0,263e8e30d741422535c6f3123c6dcb5a
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T21.wav,Dal/0_7_Dal_T21.wav,Dal,16000,1,1.0,4752ee88be20dd13025445daebcda380
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T22 (2).wav,Dal/0_7_Dal_T22 (2).wav,Dal,16000,1,1.0,86a9aabb581d5a0a1a8ddcf352444715
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T22 (3).wav,Dal/0_7_Dal_T22 (3).wav,Dal,16000,1,1.0,21c4a33d9f12f8670779e099074cee0c
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T22 (4).wav,Dal/0_7_Dal_T22 (4).wav,Dal,16000,1,1.0,d88bb7de88b78c76fb7a34a27507fc4f
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T22 (5).wav,Dal/0_7_Dal_T22 (5).wav,Dal,16000,1,1.0,48214049dd59e39c5fc77ffe70266495
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T22 (6).wav,Dal/0_7_Dal_T22 (6).wav,Dal,16000,1,1.0,84bb806e0539dd75fd1fb3518828372b
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T22 (7).wav,Dal/0_7_Dal_T22 (7).wav,Dal,16000,1,1.0,c89067d1ec64f72bd20293f820ef437e
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T22 (8).wav,Dal/0_7_Dal_T22 (8).wav,Dal,16000,1,1.0,6ee0dd3ef19c3ca3205c623c6b9871ba
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T22.wav,Dal/0_7_Dal_T22.wav,Dal,16000,1,1.0,19254a29bce32fba6c6f1bbd6dff0abf
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T27 (2).wav,Dal/0_7_Dal_T27 (2).wav,Dal,16000,1,1.0,2cb9be56720b033c3a01d26e209237c9
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T27 (3).wav,Dal/0_7_Dal_T27 (3).wav,Dal,16000,1,1.0,7efd0a4c094f62f8417e55be2ba6905e
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T27 (4).wav,Dal/0_7_Dal_T27 (4).wav,Dal,16000,1,1.0,2928481449d92114337203d9aa5cef7a
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T27 (5).wav,Dal/0_7_Dal_T27 (5).wav,Dal,16000,1,1.0,28c8f36b0e5e2807acae443fa7f9d3cd
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T27 (6).wav,Dal/0_7_Dal_T27 (6).wav,Dal,16000,1,1.0,34d17426af923722945583a6f73e71ef
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T27 (7).wav,Dal/0_7_Dal_T27 (7).wav,Dal,16000,1,1.0,720e1fdbe0a466528cf195602d24cda9
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T27 (8).wav,Dal/0_7_Dal_T27 (8).wav,Dal,16000,1,1.0,7baf4d8f88603040d3a470f8a2a993fb
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T27.wav,Dal/0_7_Dal_T27.wav,Dal,16000,1,1.0,d2af359707e97b4ede4a3b46ab744455
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T28 (2).wav,Dal/0_7_Dal_T28 (2).wav,Dal,16000,1,1.0,9212eac38db08560ff31d2dd68fe3929
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T28 (3).wav,Dal/0_7_Dal_T28 (3).wav,Dal,16000,1,1.0,2933b3852d7097ae64b2d01051cc95a3
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T28 (4).wav,Dal/0_7_Dal_T28 (4).wav,Dal,16000,1,1.0,30008a75d1658f3025ab8d5e853682ae
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T28 (5).wav,Dal/0_7_Dal_T28 (5).wav,Dal,16000,1,1.0,070b2f7f0eb320c3714eae8f523e235a
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T28 (6).wav,Dal/0_7_Dal_T28 (6).wav,Dal,16000,1,1.0,150480beaf39a1f04108ed318f729181
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T28 (7).wav,Dal/0_7_Dal_T28 (7).wav,Dal,16000,1,1.0,c06a525b787f540f5c157dec4173db59
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T28 (8).wav,Dal/0_7_Dal_T28 (8).wav,Dal,16000,1,1.0,020aaf1b672dbb706df463191d658ae4
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T28.wav,Dal/0_7_Dal_T28.wav,Dal,16000,1,1.0,e217d58e8a41d9684647ffd332a2c7ad
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T3 (2).wav,Dal/0_7_Dal_T3 (2).wav,Dal,16000,1,1.0,f8532a0d94130f030a34d2d67856ba47
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T3 (3).wav,Dal/0_7_Dal_T3 (3).wav,Dal,16000,1,1.0,f0f7107379318c476a844d39f299cf89
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T3 (4).wav,Dal/0_7_Dal_T3 (4).wav,Dal,16000,1,1.0,ffeb5ddb1077b636bae988ce29a2e4c7
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T3 (5).wav,Dal/0_7_Dal_T3 (5).wav,Dal,16000,1,1.0,826fa1f0812e6d35ddb026667fc2cfdc
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T3 (6).wav,Dal/0_7_Dal_T3 (6).wav,Dal,16000,1,1.0,8d5e3760450a01bdb3ed02ac4ce3a13a
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T3 (7).wav,Dal/0_7_Dal_T3 (7).wav,Dal,16000,1,1.0,a438a149034f465c33744754f63fc60f
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T3 (8).wav,Dal/0_7_Dal_T3 (8).wav,Dal,16000,1,1.0,dd8830a06ae388fbebacea3f988c6f96
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T3.wav,Dal/0_7_Dal_T3.wav,Dal,16000,1,1.0,1cc122785df2f49cbac2726aebe3b081
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T30 (2).wav,Dal/0_7_Dal_T30 (2).wav,Dal,16000,1,1.0,95cccaf62ef7b8f003946ac050b2f469
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T30 (3).wav,Dal/0_7_Dal_T30 (3).wav,Dal,16000,1,1.0,c30d310741d564ff6d4c0b6a46cd525d
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T30 (4).wav,Dal/0_7_Dal_T30 (4).wav,Dal,16000,1,1.0,3e256fef4e8ddad87f3b41b6babbd582
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T30 (5).wav,Dal/0_7_Dal_T30 (5).wav,Dal,16000,1,1.0,8744778a68641cfea5a0eddd59639267
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T30 (6).wav,Dal/0_7_Dal_T30 (6).wav,Dal,16000,1,1.0,88f500ab9a295158a4418c2f8b2b1203
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T30 (7).wav,Dal/0_7_Dal_T30 (7).wav,Dal,16000,1,1.0,697d2df900299eff334df90ff5266d80
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T30 (8).wav,Dal/0_7_Dal_T30 (8).wav,Dal,16000,1,1.0,073a095e07fe7c02af1582081f0a4908
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T30.wav,Dal/0_7_Dal_T30.wav,Dal,16000,1,1.0,6f07aff97b0a8f5b2a2be120c5873e25
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T33 (2).wav,Dal/0_7_Dal_T33 (2).wav,Dal,16000,1,1.0,49d5a1910f37b0a419bc1cfe5135c4f0
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T33 (3).wav,Dal/0_7_Dal_T33 (3).wav,Dal,16000,1,1.0,082235aeb4ee88c2a2e1e570ff421fe7
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T33 (4).wav,Dal/0_7_Dal_T33 (4).wav,Dal,16000,1,1.0,9d905b1a0ffc6f12c6653ee7562df909
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T33 (5).wav,Dal/0_7_Dal_T33 (5).wav,Dal,16000,1,1.0,068a0db059481455dbeee849a1daff0f
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T33 (6).wav,Dal/0_7_Dal_T33 (6).wav,Dal,16000,1,1.0,87792c58f574f0adf8ec20d6fd2abcda
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T33 (7).wav,Dal/0_7_Dal_T33 (7).wav,Dal,16000,1,1.0,761b230ff1f443b10e97b68acb990d1f
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T33 (8).wav,Dal/0_7_Dal_T33 (8).wav,Dal,16000,1,1.0,5b285327b9766794df09545fc3dd2dae
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T33.wav,Dal/0_7_Dal_T33.wav,Dal,16000,1,1.0,8f0d2927b7e0201600c9a5362a84aee8
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T34 (2).wav,Dal/0_7_Dal_T34 (2).wav,Dal,16000,1,1.0,445ae390d531b63f0dcdef04af567d04
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T34 (3).wav,Dal/0_7_Dal_T34 (3).wav,Dal,16000,1,1.0,45d4c7e234fca863b3bfd9b3b5ca1297
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T34 (4).wav,Dal/0_7_Dal_T34 (4).wav,Dal,16000,1,1.0,1e6b6832c0a7ada104d426ef92ba5477
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T34 (5).wav,Dal/0_7_Dal_T34 (5).wav,Dal,16000,1,1.0,8c74ce7f46dc9481a7470947bec9fa9c
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T34 (6).wav,Dal/0_7_Dal_T34 (6).wav,Dal,16000,1,1.0,732766b856d209aae7f527e7b1255863
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T34 (7).wav,Dal/0_7_Dal_T34 (7).wav,Dal,16000,1,1.0,9c585d5977545150aa9553f412d233d1
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T34 (8).wav,Dal/0_7_Dal_T34 (8).wav,Dal,16000,1,1.0,601fe80571f7034cd57b3b850ff8ebcc
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T34.wav,Dal/0_7_Dal_T34.wav,Dal,16000,1,1.0,b76746881e6e312da7f377d68f89cf0f
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T45 (2).wav,Dal/0_7_Dal_T45 (2).wav,Dal,16000,1,1.0,68576b0336fe70750a9b78192d4da3c0
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T45 (3).wav,Dal/0_7_Dal_T45 (3).wav,Dal,16000,1,1.0,cbbb4c5fc32833f87f3b6255ed3afb68
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T45 (4).wav,Dal/0_7_Dal_T45 (4).wav,Dal,16000,1,1.0,07dceb335be8f16e8b01b267b01a6cbc
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T45 (5).wav,Dal/0_7_Dal_T45 (5).wav,Dal,16000,1,1.0,f2d1887a23d130659b3e628cd3010a4d
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T45 (6).wav,Dal/0_7_Dal_T45 (6).wav,Dal,16000,1,1.0,ae8fe22a29acfa0206b0912934031bbe
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T45 (7).wav,Dal/0_7_Dal_T45 (7).wav,Dal,16000,1,1.0,121d281c7db93613de563b31e0841d10
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T45 (8).wav,Dal/0_7_Dal_T45 (8).wav,Dal,16000,1,1.0,53d7e07171d8cbc86f6226e408173fba
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T45.wav,Dal/0_7_Dal_T45.wav,Dal,16000,1,1.0,42862cb0f8f8583bb6f844037e423244
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T46 (2).wav,Dal/0_7_Dal_T46 (2).wav,Dal,16000,1,1.0,a8507730565c87f1fee8c3983c8661ef
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T46 (3).wav,Dal/0_7_Dal_T46 (3).wav,Dal,16000,1,1.0,06faa99da474e0924ae9a7b95340a302
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T46 (4).wav,Dal/0_7_Dal_T46 (4).wav,Dal,16000,1,1.0,214675a375f27e326c07b9440c8444bc
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T46 (5).wav,Dal/0_7_Dal_T46 (5).wav,Dal,16000,1,1.0,d1fa8e81b50da1f8a2debd18c1c3b28d
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T46 (6).wav,Dal/0_7_Dal_T46 (6).wav,Dal,16000,1,1.0,16ebe0095b26699f249c717ec0c234df
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T46 (7).wav,Dal/0_7_Dal_T46 (7).wav,Dal,16000,1,1.0,c2521520b9b868e47abaf437f197da5e
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T46 (8).wav,Dal/0_7_Dal_T46 (8).wav,Dal,16000,1,1.0,58c7c18340d4c7605fd6f96935101d4a
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T46.wav,Dal/0_7_Dal_T46.wav,Dal,16000,1,1.0,e7ca4424de9dda5594932657d72a380b
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T5 (2).wav,Dal/0_7_Dal_T5 (2).wav,Dal,16000,1,1.0,1e675a49c01a4e014ef4ab813a03135d
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T5 (3).wav,Dal/0_7_Dal_T5 (3).wav,Dal,16000,1,1.0,5f2117fcdf507d42c4598b7216dd3d99
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T5 (4).wav,Dal/0_7_Dal_T5 (4).wav,Dal,16000,1,1.0,b6ef3a9384d4f82f5b494177a6ae4712
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T5 (5).wav,Dal/0_7_Dal_T5 (5).wav,Dal,16000,1,1.0,c8b245b3f3f98199072aecd288bdeaef
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T5 (6).wav,Dal/0_7_Dal_T5 (6).wav,Dal,16000,1,1.0,b2c5f8c29706399c5497138f2fc3d6eb
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T5 (7).wav,Dal/0_7_Dal_T5 (7).wav,Dal,16000,1,1.0,857a540a454fb27bbc73bc60eb14858c
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T5 (8).wav,Dal/0_7_Dal_T5 (8).wav,Dal,16000,1,1.0,83d45c4252120eb3503b6ef2c7330146
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T5.wav,Dal/0_7_Dal_T5.wav,Dal,16000,1,1.0,f013bd4c9cdbb45ddd199e60fc5fee16
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T50 (2).wav,Dal/0_7_Dal_T50 (2).wav,Dal,16000,1,1.0,f4314dd7b02a1d3683bc217f2bcc006b
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T50 (3).wav,Dal/0_7_Dal_T50 (3).wav,Dal,16000,1,1.0,6e6a7a20993dcc062795a5b4f46b4d38
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T50 (4).wav,Dal/0_7_Dal_T50 (4).wav,Dal,16000,1,1.0,bc954bdac744ca3d2565c088cc3027fc
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T50 (5).wav,Dal/0_7_Dal_T50 (5).wav,Dal,16000,1,1.0,78e601d0bc43e4872a01b591c4bb2fec
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T50 (6).wav,Dal/0_7_Dal_T50 (6).wav,Dal,16000,1,1.0,e8a3e4d16a8b14164a680076e7393b0e
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T50 (7).wav,Dal/0_7_Dal_T50 (7).wav,Dal,16000,1,1.0,b5bc0607c7df5b240bcc805defe3edf1
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T50 (8).wav,Dal/0_7_Dal_T50 (8).wav,Dal,16000,1,1.0,faa90dc1d1fb15127c4606f5ec043570
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T50.wav,Dal/0_7_Dal_T50.wav,Dal,16000,1,1.0,f462bc9795504b1551906df5af44290d
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T57 (2).wav,Dal/0_7_Dal_T57 (2).wav,Dal,16000,1,1.0,fe7b92e70d09aa0cf204c430df124a7a
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T57 (3).wav,Dal/0_7_Dal_T57 (3).wav,Dal,16000,1,1.0,66eb4c44c30fab2b526f894768fde1a3
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T57 (4).wav,Dal/0_7_Dal_T57 (4).wav,Dal,16000,1,1.0,1d78fe67f241cd78e40590337f9cc4a0
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T57 (5).wav,Dal/0_7_Dal_T57 (5).wav,Dal,16000,1,1.0,a96791b4328e1c06f853737abef0f366
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T57 (6).wav,Dal/0_7_Dal_T57 (6).wav,Dal,16000,1,1.0,f2d5341be138a0160a576f9c14562c37
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T57 (7).wav,Dal/0_7_Dal_T57 (7).wav,Dal,16000,1,1.0,5e34bb710a9a28a7dd8ce1bfe15a4c98
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T57 (8).wav,Dal/0_7_Dal_T57 (8).wav,Dal,16000,1,1.0,7f05449aa17a89b6d072ae25fe156e76
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T57.wav,Dal/0_7_Dal_T57.wav,Dal,16000,1,1.0,c55c49684e58f526872d130f35ea52d1
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T58 (2).wav,Dal/0_7_Dal_T58 (2).wav,Dal,16000,1,1.0,d95afe355367dbe59dab5c0f2a623cea
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T58 (3).wav,Dal/0_7_Dal_T58 (3).wav,Dal,16000,1,1.0,fbc6d72c9f31d0dedde0b5dd33abc275
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T58 (4).wav,Dal/0_7_Dal_T58 (4).wav,Dal,16000,1,1.0,82f8877534626d75af6f3162de9ccf63
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T58 (5).wav,Dal/0_7_Dal_T58 (5).wav,Dal,16000,1,1.0,ec83dd2ad55a814e9a48a9522788caaf
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T58 (6).wav,Dal/0_7_Dal_T58 (6).wav,Dal,16000,1,1.0,22c4cd897ed1c0fbd9484850c05e18d0
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T58 (7).wav,Dal/0_7_Dal_T58 (7).wav,Dal,16000,1,1.0,1938fde9e7c68cd0ee2f37e7ec9eb83c
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T58 (8).wav,Dal/0_7_Dal_T58 (8).wav,Dal,16000,1,1.0,76be80584d2d4b803a8275d0f6dad214
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T58.wav,Dal/0_7_Dal_T58.wav,Dal,16000,1,1.0,042e8dcab5f97a3e9955f95182776d9c
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T60 (2).wav,Dal/0_7_Dal_T60 (2).wav,Dal,16000,1,1.0,5c800a365412f86b4cbca115915704d2
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T60 (3).wav,Dal/0_7_Dal_T60 (3).wav,Dal,16000,1,1.0,01979bb931af5cd136aaf8a207f5b245
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T60 (4).wav,Dal/0_7_Dal_T60 (4).wav,Dal,16000,1,1.0,6f2378b18a0fd6fa643e990b94c1227e
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T60 (5).wav,Dal/0_7_Dal_T60 (5).wav,Dal,16000,1,1.0,35a6d7650ebbd26a2fac68e3cd8e917b
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T60 (6).wav,Dal/0_7_Dal_T60 (6).wav,Dal,16000,1,1.0,50b27744b7240a846477551340c2a4cd
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T60 (7).wav,Dal/0_7_Dal_T60 (7).wav,Dal,16000,1,1.0,526ad4121a721b1d4ebe0d74bc92c93b
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T60 (8).wav,Dal/0_7_Dal_T60 (8).wav,Dal,16000,1,1.0,81ecb2d38c96578460000d352192fe4b
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T60.wav,Dal/0_7_Dal_T60.wav,Dal,16000,1,1.0,6570d259a8fc917877753f0e9c07fd16
/data1/yansari/Kutuby/Dataset/Dal/0_7_Dal_T63 (2).wav,Dal/0_7_Dal_T63 (2).wav,Dal,16000,1,1.0,2665fc85873dcfc536fdb55a4df7c007
